dataset,source_path,subject_id,trial_id,activity_id,class_dir,source_hz,target_hz,raw_samples,processed_samples,duration_seconds,effective_fs_before,effective_fs_after,resampling_method,timestamp_mode,acc_rows,gyro_rows
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl12.csv,user29,user29_adl12,adl12,adl,20.0,25.0,617,771,30.8,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,617,618
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl13.csv,user29,user29_adl13,adl13,adl,20.0,25.0,304,379,15.120000000000001,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,305,304
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl14.csv,user29,user29_adl14,adl14,adl,20.0,25.0,225,281,11.200000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,226,225
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl15.csv,user29,user29_adl15,adl15,adl,20.0,25.0,342,427,17.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,342,342
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl16.csv,user29,user29_adl16,adl16,adl,20.0,25.0,568,709,28.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,569,568
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl2.csv,user29,user29_adl2,adl2,adl,20.0,25.0,831,1038,41.480000000000004,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,832,831
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl3.csv,user29,user29_adl3,adl3,adl,20.0,25.0,1351,1688,67.48,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1351,1351
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl4.csv,user29,user29_adl4,adl4,adl,20.0,25.0,1147,1433,57.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1147,1147
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl5.csv,user29,user29_adl5,adl5,adl,20.0,25.0,182,227,9.040000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,182,186
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl6.csv,user29,user29_adl6,adl6,adl,20.0,25.0,818,1022,40.84,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,819,818
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl7.csv,user29,user29_adl7,adl7,adl,20.0,25.0,809,1011,40.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,809,809
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl8.csv,user29,user29_adl8,adl8,adl,20.0,25.0,330,412,16.44,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,330,330
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user29\user29_adl9.csv,user29,user29_adl9,adl9,adl,20.0,25.0,569,711,28.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,569,569
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl1.csv,user3,user3_adl1,adl1,adl,20.0,25.0,293,366,14.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,293,293
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl10.csv,user3,user3_adl10,adl10,adl,20.0,25.0,578,722,28.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,589,578
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl11.csv,user3,user3_adl11,adl11,adl,20.0,25.0,140,174,6.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,149,140
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl12.csv,user3,user3_adl12,adl12,adl,20.0,25.0,902,1127,45.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,910,902
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl13.csv,user3,user3_adl13,adl13,adl,20.0,25.0,151,188,7.48,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,151,154
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl14.csv,user3,user3_adl14,adl14,adl,20.0,25.0,181,226,9.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,194,181
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl15.csv,user3,user3_adl15,adl15,adl,20.0,25.0,343,428,17.080000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,343,351
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl16.csv,user3,user3_adl16,adl16,adl,20.0,25.0,357,446,17.8,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,366,357
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl2.csv,user3,user3_adl2,adl2,adl,20.0,25.0,912,1139,45.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,912,926
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl3.csv,user3,user3_adl3,adl3,adl,20.0,25.0,356,444,17.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,356,356
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl4.csv,user3,user3_adl4,adl4,adl,20.0,25.0,468,584,23.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,468,468
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl5.csv,user3,user3_adl5,adl5,adl,20.0,25.0,139,173,6.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,150,139
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl6.csv,user3,user3_adl6,adl6,adl,20.0,25.0,612,764,30.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,613,612
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl7.csv,user3,user3_adl7,adl7,adl,20.0,25.0,236,294,11.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,236,241
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl8.csv,user3,user3_adl8,adl8,adl,20.0,25.0,381,476,19.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,383,381
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user3\user3_adl9.csv,user3,user3_adl9,adl9,adl,20.0,25.0,178,222,8.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,193,178
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl1.csv,user30,user30_adl1,adl1,adl,20.0,25.0,369,461,18.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,370,369
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl10.csv,user30,user30_adl10,adl10,adl,20.0,25.0,352,439,17.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,352,352
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl11.csv,user30,user30_adl11,adl11,adl,20.0,25.0,345,431,17.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,345,345
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl12.csv,user30,user30_adl12,adl12,adl,20.0,25.0,301,376,15.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,301,301
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl13.csv,user30,user30_adl13,adl13,adl,20.0,25.0,161,201,8.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,162,161
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl14.csv,user30,user30_adl14,adl14,adl,20.0,25.0,549,686,27.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,549,549
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl15.csv,user30,user30_adl15,adl15,adl,20.0,25.0,547,683,27.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,547,547
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl16.csv,user30,user30_adl16,adl16,adl,20.0,25.0,518,647,25.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,519,518
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl2.csv,user30,user30_adl2,adl2,adl,20.0,25.0,298,372,14.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,298,298
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl3.csv,user30,user30_adl3,adl3,adl,20.0,25.0,274,342,13.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,274,274
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl4.csv,user30,user30_adl4,adl4,adl,20.0,25.0,1202,1502,60.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1202,1202
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl5.csv,user30,user30_adl5,adl5,adl,20.0,25.0,1654,2067,82.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1654,1654
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl6.csv,user30,user30_adl6,adl6,adl,20.0,25.0,190,237,9.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,190,190
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl7.csv,user30,user30_adl7,adl7,adl,20.0,25.0,1295,1618,64.68,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1295,1295
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl8.csv,user30,user30_adl8,adl8,adl,20.0,25.0,160,199,7.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,160,160
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user30\user30_adl9.csv,user30,user30_adl9,adl9,adl,20.0,25.0,239,298,11.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,240,239
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl1.csv,user31,user31_adl1,adl1,adl,20.0,25.0,747,933,37.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,747,747
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl10.csv,user31,user31_adl10,adl10,adl,20.0,25.0,477,596,23.8,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,477,490
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl11.csv,user31,user31_adl11,adl11,adl,20.0,25.0,334,417,16.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,335,334
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl12.csv,user31,user31_adl12,adl12,adl,20.0,25.0,281,351,14.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,282,281
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl13.csv,user31,user31_adl13,adl13,adl,20.0,25.0,224,279,11.120000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,224,224
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl14.csv,user31,user31_adl14,adl14,adl,20.0,25.0,328,409,16.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,328,328
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl15.csv,user31,user31_adl15,adl15,adl,20.0,25.0,256,319,12.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,256,264
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl16.csv,user31,user31_adl16,adl16,adl,20.0,25.0,570,712,28.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,570,587
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl2.csv,user31,user31_adl2,adl2,adl,20.0,25.0,425,531,21.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,425,425
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl3.csv,user31,user31_adl3,adl3,adl,20.0,25.0,173,216,8.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,173,173
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl4.csv,user31,user31_adl4,adl4,adl,20.0,25.0,789,986,39.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,789,789
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl5.csv,user31,user31_adl5,adl5,adl,20.0,25.0,961,1201,48.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,962,961
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl6.csv,user31,user31_adl6,adl6,adl,20.0,25.0,830,1037,41.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,830,830
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl7.csv,user31,user31_adl7,adl7,adl,20.0,25.0,1025,1281,51.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1025,1025
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl8.csv,user31,user31_adl8,adl8,adl,20.0,25.0,297,371,14.8,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,297,297
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user31\user31_adl9.csv,user31,user31_adl9,adl9,adl,20.0,25.0,694,867,34.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,694,694
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl1.csv,user32,user32_adl1,adl1,adl,20.0,25.0,447,558,22.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,447,447
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl10.csv,user32,user32_adl10,adl10,adl,20.0,25.0,180,224,8.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,181,180
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl11.csv,user32,user32_adl11,adl11,adl,20.0,25.0,279,348,13.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,279,279
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl12.csv,user32,user32_adl12,adl12,adl,20.0,25.0,492,614,24.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,492,492
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl13.csv,user32,user32_adl13,adl13,adl,20.0,25.0,278,347,13.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,278,278
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl14.csv,user32,user32_adl14,adl14,adl,20.0,25.0,179,223,8.88,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,179,179
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl15.csv,user32,user32_adl15,adl15,adl,20.0,25.0,327,408,16.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,327,327
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl16.csv,user32,user32_adl16,adl16,adl,20.0,25.0,245,306,12.200000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,245,245
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl2.csv,user32,user32_adl2,adl2,adl,20.0,25.0,652,814,32.52,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,652,669
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl3.csv,user32,user32_adl3,adl3,adl,20.0,25.0,599,748,29.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,599,599
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl4.csv,user32,user32_adl4,adl4,adl,20.0,25.0,1295,1618,64.68,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1295,1295
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl5.csv,user32,user32_adl5,adl5,adl,20.0,25.0,1799,2248,89.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1799,1799
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl6.csv,user32,user32_adl6,adl6,adl,20.0,25.0,224,279,11.120000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,225,224
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl7.csv,user32,user32_adl7,adl7,adl,20.0,25.0,244,304,12.120000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,249,244
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl8.csv,user32,user32_adl8,adl8,adl,20.0,25.0,301,376,15.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,302,301
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl9.csv,user32,user32_adl9,adl9,adl,20.0,25.0,665,831,33.2,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,666,665
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl1.csv,user33,user33_adl1,adl1,adl,20.0,25.0,247,308,12.280000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,248,247
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl10.csv,user33,user33_adl10,adl10,adl,20.0,25.0,540,674,26.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,540,540
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl11.csv,user33,user33_adl11,adl11,adl,20.0,25.0,536,669,26.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,536,536
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl12.csv,user33,user33_adl12,adl12,adl,20.0,25.0,876,1094,43.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,876,876
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl13.csv,user33,user33_adl13,adl13,adl,20.0,25.0,276,344,13.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,277,276
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl14.csv,user33,user33_adl14,adl14,adl,20.0,25.0,332,414,16.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,333,332
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl15.csv,user33,user33_adl15,adl15,adl,20.0,25.0,569,711,28.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,570,569
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl16.csv,user33,user33_adl16,adl16,adl,20.0,25.0,278,347,13.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,278,278
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl2.csv,user33,user33_adl2,adl2,adl,20.0,25.0,307,383,15.280000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,307,307
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl3.csv,user33,user33_adl3,adl3,adl,20.0,25.0,884,1104,44.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,884,884
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl4.csv,user33,user33_adl4,adl4,adl,20.0,25.0,328,409,16.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,328,328
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl5.csv,user33,user33_adl5,adl5,adl,20.0,25.0,724,904,36.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,725,724
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl6.csv,user33,user33_adl6,adl6,adl,20.0,25.0,728,909,36.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,728,728
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl7.csv,user33,user33_adl7,adl7,adl,20.0,25.0,777,971,38.800000000000004,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,777,777
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl8.csv,user33,user33_adl8,adl8,adl,20.0,25.0,312,389,15.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,312,312
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl9.csv,user33,user33_adl9,adl9,adl,20.0,25.0,459,573,22.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,459,459
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user34\user34_adl1.csv,user34,user34_adl1,adl1,adl,20.0,25.0,699,873,34.88,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,700,699
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user34\user34_adl10.csv,user34,user34_adl10,adl10,adl,20.0,25.0,599,748,29.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,600,599
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user34\user34_adl11.csv,user34,user34_adl11,adl11,adl,20.0,25.0,415,518,20.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,415,415
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user34\user34_adl12.csv,user34,user34_adl12,adl12,adl,20.0,25.0,314,392,15.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,314,314
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user34\user34_adl13.csv,user34,user34_adl13,adl13,adl,20.0,25.0,391,488,19.48,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,392,391
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user34\user34_adl14.csv,user34,user34_adl14,adl14,adl,20.0,25.0,595,743,29.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,610,595
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user34\user34_adl15.csv,user34,user34_adl15,adl15,adl,20.0,25.0,179,223,8.88,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,192,179
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user34\user34_adl16.csv,user34,user34_adl16,adl16,adl,20.0,25.0,240,299,11.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,240,244
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user34\user34_adl2.csv,user34,user34_adl2,adl2,adl,20.0,25.0,831,1038,41.480000000000004,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,831,831
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user34\user34_adl3.csv,user34,user34_adl3,adl3,adl,20.0,25.0,1377,1721,68.8,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1377,1377
